"","SMILES","Type"
"7643","O=C1OC(=O)C2C3CC(C=C3)C12",0
"7702","CN1C=NC2=C1C(=O)NC(=O)N2C",1
"7756","CCCCOC(=O)C1=CC=CC=C1C(=O)OCCCC",1
"7896","COCC(C)N(C(=O)CCl)C1=C(C)SC=C1C",0
"7925","CC(C)(C)C1=C(O)C=CC=C1",1
"7935","OC1=CC(=C(C=C1)[N+]([O-])=O)C(F)(F)F",0
"8034","OC1=C(C=CC=C1)C1=CC=CC=C1",1
"8054","CN(C)C1=CC=C(C=C1)C(=O)C1=CC=C(C=C1)N(C)C",1
"8285","ClC1=C(Cl)C=CC=C1",0
"8288","NC1=C(N)C=CC=C1",0
"8313","NC1=C(N)C=C(Cl)C=C1",1
"8317","CC1=CC(O)=C(C)C=C1",0
"8338","CCC(C)=NO",0
"8349","CC(C)(C)N1N=CC(SCC2=CC=C(C=C2)C(C)(C)C)=C(Cl)C1=O",0
"8395","COC1=CC(C=CC)=CC=C1O",1
"8396","CC1=C(N)C=CC(=C1)N=NC1=C(C)C=CC=C1",1
"8499","COC1=C(N)C=C(C=C1)[N+]([O-])=O",1
"8509","[O-][N+](=O)C1=CC(=CC=C1)[N+]([O-])=O",0
"8548","NC1=CC2=C3N(CCC3=C1)C(=O)[C@H](NC(=O)C1=CC=CN=C1)N=C2C1=CC=CC=C1",1
"8549","Cl.NCC1(CC2=NOC(=O)N2)CCCCC1",0
"8559","FC1(F)C[C@@H](C#N)N(C1)C(=O)CNC1CC2CCC(C1)N2C1=NC=CC=N1",1
"8573","Cl.CCOC(=O)C1=CC=C(C=C1)[C@H]1CC[C@@H](CC1)NC[C@H](O)COC1=CC=C(O)C(NS(C)(=O)=O)=C1",1
"8577","OC(=O)\C=C\C(O)=O.O=C1N(CCC2=NOC(=N2)C2=CC=C(CN3CCCCCC3)S2)C(=O)C2=C1C=CC=C2",1
